Section	Id	Action
Main	41979	Item: Propagate to all similarly-named items
Main	41981	Envelope: Apply all VCAs to selected tracks and remove from VCA groups
Main	41982	Envelope: Apply all VCAs from selected tracks to grouped tracks and reset volume/pan/mute
Main	41983	FX: Activate/bypass track/take envelope for last touched FX parameter
Main	41984	FX: Arm track/take envelope for last touched FX parameter
Main	41987	Envelope: Add/edit envelope point value at cursor
Main	41988	Item: Edit stretch marker at cursor
Main	41989	Item: Reset stretch marker at current position
Main	41990	Toggle ripple editing per-track
Main	41991	Toggle ripple editing all tracks
Main	41992	Options: Chase MIDI note-on/CC/PC/pitch in project playback
Main	41993	Item: Apply track/take FX to items (multichannel output)
Main	41994	Project tabs: Synchronize any parent projects when playing back subproject
Main	41995	Move edit cursor to nearest zero crossing in items
Main	41996	Item: Move items to subproject (non-destructive glue)
Main	41997	Track: Move tracks to subproject
Main	41998	Project tabs: Defer rendering of subprojects (render on tab switch rather than save)
Main	41999	Item: Render items to new take
Main	42000	Grid: Set to 1/3 (1/2 triplet)
Main	42001	Grid: Set to 1/18
Main	42002	Grid: Set to 1/10 (1/8 quintuplet)
Main	42003	Grid: Set to 1/9
Main	42004	Grid: Set to 1/7 (1/4 septuplet)
Main	42005	Grid: Set to 1/5 (1/4 quintuplet)
Main	42006	Grid: Set to 3
Main	42007	Grid: Set to 2/3 (whole note triplet)
Main	42008	Item: Glue items, ignoring time selection (auto-increase channel count with take FX)
Main	42009	Item: Glue items, expanding to time selection if any (auto-increase channel count with take FX)
Main	42010	Grid: Use the same grid division in arrange view and MIDI editor
Main	42011	Options: Ripple edit all affects tempo map
Main	42012	Project tabs: Leave subproject open in tab after automatic open and render
Main	42013	Automation: Write current values for actively-writing envelopes to time selection
Main	42014	Automation: Write current values for actively-writing envelopes from cursor to start of project
Main	42015	Automation: Write current values for actively-writing envelopes from cursor to end of project
Main	42016	Automation: Write current values for actively-writing envelopes from cursor to first touch position
Main	42017	Automation: Write current values for actively-writing envelopes to entire envelope
Main	42018	Track: Apply trim envelope to volume envelope, clear trim envelope
Main	42019	Track: Apply volume envelope to trim envelope, clear volume envelope
Main	42020	Track: Toggle track trim envelope visible
Main	42021	Track: Swap volume envelope and trim envelope
Main	42022	Global automation override: All automation in latch preview mode
Main	42023	Automation: Set track automation mode to latch preview
Main	42024	Automation: Set all tracks automation mode to latch preview
Main	42025	Automation: Clear all track envelope latches
Main	42026	Automation: Clear track envelope latches
Main	42027	Clear transient guides
Main	42028	Calculate transient guides
Main	42029	Calculate transient guides for visible areas in items
Main	42030	Options: Add edge points when moving multiple envelope points
Main	42031	View: Show track wiring diagram
Main	42032	Set project recording pass counter... ($recpass wildcard)
Main	42033	Track: Toggle MIDI input quantize for selected tracks
Main	42034	Track: Toggle MIDI input quantize for all tracks
Main	42035	Track: Toggle MIDI input quantize for last touched track
Main	42036	Track: Set MIDI input quantize to 1/64 for selected tracks
Main	42037	Track: Set MIDI input quantize to 1/32 for selected tracks
Main	42038	Track: Set MIDI input quantize to 1/16 triplet for selected tracks
Main	42039	Track: Set MIDI input quantize to 1/16 for selected tracks
Main	42040	Track: Set MIDI input quantize to 1/8 triplet for selected tracks
Main	42041	Track: Set MIDI input quantize to 1/8 for selected tracks
Main	42042	Track: Set MIDI input quantize to 1/4 triplet for selected tracks
Main	42043	Track: Set MIDI input quantize to 1/4 for selected tracks
Main	42044	Track: Set MIDI input quantize to 1/64 for all tracks
Main	42045	Track: Set MIDI input quantize to 1/32 for all tracks
Main	42046	Track: Set MIDI input quantize to 1/16 triplet for all tracks
Main	42047	Track: Set MIDI input quantize to 1/16 for all tracks
Main	42048	Track: Set MIDI input quantize to 1/8 triplet for all tracks
Main	42049	Track: Set MIDI input quantize to 1/8 for all tracks
Main	42050	Track: Set MIDI input quantize to 1/4 triplet for all tracks
Main	42051	Track: Set MIDI input quantize to 1/4 for all tracks
Main	42052	Track: Set MIDI input quantize to 1/64 for last touched track
Main	42053	Track: Set MIDI input quantize to 1/32 for last touched track
Main	42054	Track: Set MIDI input quantize to 1/16 triplet for last touched track
Main	42055	Track: Set MIDI input quantize to 1/16 for last touched track
Main	42056	Track: Set MIDI input quantize to 1/8 triplet for last touched track
Main	42057	Track: Set MIDI input quantize to 1/8 for last touched track
Main	42058	Track: Set MIDI input quantize to 1/4 triplet for last touched track
Main	42059	Track: Set MIDI input quantize to 1/4 for last touched track
Main	42060	Track: Set MIDI input quantize to grid for selected tracks
Main	42061	Track: Set MIDI input quantize to grid for all tracks
Main	42062	Track: Set MIDI input quantize to grid for last touched track
Main	42063	Track: Enable MIDI input quantize for selected tracks
Main	42064	Track: Disable MIDI input quantize for selected tracks
Main	42065	Track: Enable MIDI input quantize for all tracks
Main	42066	Track: Disable MIDI input quantize for all tracks
Main	42067	Track: Enable MIDI input quantize for last touched track
Main	42068	Track: Disable MIDI input quantize for last touched track
Main	42069	Insert or extend MIDI items to fill time selection
Main	42070	Import track lyrics...
Main	42071	Export track lyrics...
Main	42072	Project tabs: Force project tabs visible when monitoring FX in use
Main	42073	Peaks: Toggle spectral peaks
Main	42074	View: Show peaks display settings
Main	42075	Track: Prevent spectral peaks/spectrogram
Main	42076	Options: Pre-fader track metering
Main	42077	Peaks: Load spectral peaks preset 1
Main	42078	Peaks: Load spectral peaks preset 2
Main	42079	Peaks: Load spectral peaks preset 3
Main	42080	Peaks: Load spectral peaks preset 4
Main	42081	Peaks: Load spectral peaks preset 5
Main	42082	Envelope: Insert automation item
Main	42083	Envelope: Duplicate automation items
Main	42084	Envelope: Remove automation items from pool (unpool)
Main	42085	Envelope: Duplicate and pool automation items
Main	42086	Envelope: Delete automation items
Main	42087	Envelope: Split automation items
Main	42088	Envelope: Delete automation items, preserve points
Main	42089	Envelope: Glue automation items
Main	42090	Envelope: Automation item properties...
Main	42091	Envelope: Rename automation item...
Main	42092	Envelope: Save automation item...
Main	42093	Envelope: Load automation item...
Main	42194	Options: Automation item baseline/amplitude edits affect pooled copies
Main	42195	Options: Loop new automation items by default
Main	42196	Envelope: Toggle automation item loop
Main	42197	Envelope: Set time selection to automation item
Main	42198	Envelope: Set loop points to automation item
Main	42199	Envelope: Reduce number of points by half
Main	42200	Envelope: Reverse points
Main	42201	Envelope: Reduce number of points by half within time selection
Main	42202	Options: Prevent mouse edits of single envelope points from moving past other envelope points
Main	42203	Options: Automation items do not connect to the underlying envelope
Main	42204	Options: Automation items connect to the underlying envelope on the right side
Main	42205	Options: Automation items connect to the underlying envelope on both sides
Main	42206	Options: Trim content behind automation items when editing or writing automation
Main	42207	Envelope: Convert all project automation to automation items
Main	42208	Envelope: Reduce number of selected points by half
Main	42209	Envelope: Add edge points to automation item
Main	42211	Envelope: Mute automation items
Main	42212	Options: Always record to automation items
Main	42213	Options: Bypass underlying envelopes outside of automation items
Main	42215	Envelope: Obey project default setting to bypass underlying envelope outside of automation items
Main	42218	Options: Limit media item edge edits to source media content for unlooped media items
Main	42220	Options: Automatically insert automation item when activating envelope that is bypassed outside of automation items and not displayed in envelope lane
Main	42221	Envelope: Automation items do not connect to the underlying envelope
Main	42222	Envelope: Automation items connect to the underlying envelope on the right side
Main	42223	Envelope: Automation items connect to the underlying envelope on both sides
Main	42224	Envelope: Bypass underlying envelope outside of automation items
Main	42225	Track: Set track record output mode to post-fader
Main	42226	Track: Set track record output mode to pre-FX
Main	42227	Track: Set track record output mode to post-FX, pre-fader
Main	42228	Item: Set item start/end to source media start/end
Main	42229	Item: Set item start to source media start
Main	42230	File: Render project, using the most recent render settings, auto-close render dialog
Main	42232	Track: Bypass media playback offset
Main	42233	Track: Apply media playback offset to receive source tracks
Main	42234	Options: Show theme adjuster
Main	42235	Track: View routing and I/O for master track
Main	42237	Group: Select all tracks in group 33
Main	42238	Group: Select all tracks in group 34
Main	42239	Group: Select all tracks in group 35
Main	42240	Group: Select all tracks in group 36
Main	42241	Group: Select all tracks in group 37
Main	42242	Group: Select all tracks in group 38
Main	42243	Group: Select all tracks in group 39
Main	42244	Group: Select all tracks in group 40
Main	42245	Group: Select all tracks in group 41
Main	42246	Group: Select all tracks in group 42
Main	42247	Group: Select all tracks in group 43
Main	42248	Group: Select all tracks in group 44
Main	42249	Group: Select all tracks in group 45
Main	42250	Group: Select all tracks in group 46
Main	42251	Group: Select all tracks in group 47
Main	42252	Group: Select all tracks in group 48
Main	42253	Group: Select all tracks in group 49
Main	42254	Group: Select all tracks in group 50
Main	42255	Group: Select all tracks in group 51
Main	42256	Group: Select all tracks in group 52
Main	42257	Group: Select all tracks in group 53
Main	42258	Group: Select all tracks in group 54
Main	42259	Group: Select all tracks in group 55
Main	42260	Group: Select all tracks in group 56
Main	42261	Group: Select all tracks in group 57
Main	42262	Group: Select all tracks in group 58
Main	42263	Group: Select all tracks in group 59
Main	42264	Group: Select all tracks in group 60
Main	42265	Group: Select all tracks in group 61
Main	42266	Group: Select all tracks in group 62
Main	42267	Group: Select all tracks in group 63
Main	42268	Group: Select all tracks in group 64
Main	42291	Track templates: Insert at end of project
Main	42294	Peaks: Toggle spectrogram
Main	42295	Peaks: Toggle normal peaks + spectrogram
Main	42296	Peaks: Load spectrogram preset 1
Main	42297	Peaks: Load spectrogram preset 2
Main	42298	Peaks: Load spectrogram preset 3
Main	42299	Peaks: Load spectrogram preset 4
Main	42300	Peaks: Load spectrogram preset 5
Main	42301	Peaks: Show normal peaks
Main	42302	Spectrogram: Add spectral edit to item
